"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","LineCode","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979"
"46700","Vallejo, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",168394,173238,178481,181259,183223,187439,191535,197971,204713,213619,224455
"46700","Vallejo, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4193,4538,4896,5295,5794,6482,7214,7692,8350,9195,9847
"47020","Victoria, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",173617,192895,212966,244654,272284,317507,370669,420630,469067,549409,643009
"47020","Victoria, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",59058,58707,59656,60041,61570,62400,64032,65422,66629,68884,71718
"47020","Victoria, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2940,3286,3570,4075,4422,5088,5789,6429,7040,7976,8966
"47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",445540,484498,525214,577162,639905,693446,741572,814288,883666,974644,1053511
"47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)","2","Population (persons) 1/",120722,122309,126773,129031,130746,133306,134350,135359,135184,134615,133966
"47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3691,3961,4143,4473,4894,5202,5520,6016,6537,7240,7864
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",4417175,4717332,5157723,5704623,6341993,7048655,7559947,8213302,9060108,10220829,11208603
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *","2","Population (persons) 1/",1116167,1130821,1144167,1145801,1168734,1188968,1197355,1210115,1228881,1242103,1241050
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",3957,4172,4508,4979,5426,5928,6314,6787,7373,8229,9032
"47300","Visalia, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",639343,699055,759398,861181,1020924,1185031,1262161,1413389,1555218,1774904,2100902
"47300","Visalia, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",185701,189191,194103,197643,201805,206589,213115,219123,225906,233220,240074
"47300","Visalia, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3443,3695,3912,4357,5059,5736,5922,6450,6884,7610,8751
"47380","Waco, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",512762,556788,604157,668055,761836,828262,934111,1049382,1133212,1284680,1431169
"47380","Waco, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",168384,165008,167456,170979,173928,177057,176185,179868,181301,183520,186539
"47380","Waco, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3045,3374,3608,3907,4380,4678,5302,5834,6250,7000,7672
"47460","Walla Walla, WA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",150827,167281,177567,203075,243267,262600,294532,322380,343326,390730,446046
"47460","Walla Walla, WA (Metropolitan Statistical Area)","2","Population (persons) 1/",40348,42141,42231,42608,42564,42861,44445,44921,45112,45202,46327
"47460","Walla Walla, WA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3738,3970,4205,4766,5715,6127,6627,7177,7611,8644,9628
"47580","Warner Robins, GA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",286624,338120,376740,402475,446804,499174,544840,580490,642961,709445,772662
"47580","Warner Robins, GA (Metropolitan Statistical Area)","2","Population (persons) 1/",77252,79693,82942,84796,85726,88037,89845,91111,92141,93751,95630
"47580","Warner Robins, GA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3710,4243,4542,4746,5212,5670,6064,6371,6978,7567,8080
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",16347967,18481942,20703541,22693173,24759771,26869832,29358584,31963218,34767798,38575566,42346830
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *","2","Population (persons) 1/",3118418,3183440,3237369,3307166,3327206,3338988,3364990,3384227,3392257,3421832,3428946
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",5242,5806,6395,6862,7442,8047,8725,9445,10249,11273,12350
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",594585,631415,669022,750312,875548,962897,1071099,1145694,1324233,1465258,1631641
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)","2","Population (persons) 1/",167352,169857,170283,169595,170158,170178,170987,172038,172797,174425,174893
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3553,3717,3929,4424,5146,5658,6264,6660,7664,8401,9329
"48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",291816,313911,337120,354161,380658,412204,450975,480436,507630,560769,617790
"48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)","2","Population (persons) 1/",88565,88789,89719,90773,90310,89485,90235,90488,90089,89651,89161
"48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3295,3535,3758,3902,4215,4606,4998,5309,5635,6255,6929
"48140","Wausau-Weston, WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",375775,411673,447005,497510,561761,613657,688679,779425,894121,1007038,1121160
"48140","Wausau-Weston, WI (Metropolitan Statistical Area)","2","Population (persons) 1/",120590,121446,123617,124883,127199,128508,130132,129960,132641,134393,136311
"48140","Wausau-Weston, WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3116,3390,3616,3984,4416,4775,5292,5997,6741,7493,8225
"48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",561805,603659,655277,714183,767566,879832,961462,1080647,1179504,1271763,1419618
"48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)","2","Population (persons) 1/",165284,166471,167161,166032,166066,164593,165977,164666,163770,161867,161602
"48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3399,3626,3920,4301,4622,5346,5793,6563,7202,7857,8785
"48300","Wenatchee, WA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",224215,233154,266510,284714,329056,369509,432793,464732,522482,580874,630407
"48300","Wenatchee, WA (Metropolitan Statistical Area)","2","Population (persons) 1/",55995,57905,58182,58036,58318,59531,60767,62443,64337,65586,66273
"48300","Wenatchee, WA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4004,4026,4581,4906,5642,6207,7122,7442,8121,8857,9512
"48540","Wheeling, WV-OH (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",590517,644855,688713,748314,817931,893606,992231,1112204,1232362,1348998,1499362
"48540","Wheeling, WV-OH (Metropolitan Statistical Area)","2","Population (persons) 1/",181524,182552,186174,185831,185230,184209,185114,186432,185683,185256,186463
"48540","Wheeling, WV-OH (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3253,3532,3699,4027,4416,4851,5360,5966,6637,7282,8041
"48620","Wichita, KS (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1707771,1776848,1873355,2076670,2321707,2617259,2954200,3248650,3508085,3993959,4606463
"48620","Wichita, KS (Metropolitan Statistical Area)","2","Population (persons) 1/",440084,438446,433262,428292,429805,436657,441314,448305,451139,454833,462285
"48620","Wichita, KS (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3881,4053,4324,4849,5402,5994,6694,7247,7776,8781,9965
"48660","Wichita Falls, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",556030,574667,645432,674171,750253,842465,906418,1004485,1068280,1196734,1343033
"48660","Wichita Falls, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",136264,134547,135914,134213,132776,135739,136058,139008,138389,137175,137384
"48660","Wichita Falls, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4081,4271,4749,5023,5651,6207,6662,7226,7719,8724,9776
"48700","Williamsport, PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",384971,411949,436332,480933,538407,592531,644690,709786,776113,865105,947090
"48700","Williamsport, PA (Metropolitan Statistical Area)","2","Population (persons) 1/",112886,113547,115429,115443,116542,117354,117985,118684,117927,118274,119588
"48700","Williamsport, PA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3410,3628,3780,4166,4620,5049,5464,5980,6581,7314,7920
"48900","Wilmington, NC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",295219,327087,358922,417525,479995,530365,583584,652765,722594,811457,925923
"48900","Wilmington, NC (Metropolitan Statistical Area)","2","Population (persons) 1/",99226,101837,105562,110029,113741,116500,118805,120568,122652,122115,123292
"48900","Wilmington, NC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2975,3212,3400,3795,4220,4552,4912,5414,5891,6645,7510
"49020","Winchester, VA-WV (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",165216,180907,201808,223153,257504,291957,308011,346187,386363,445347,487659
"49020","Winchester, VA-WV (Metropolitan Statistical Area) *","2","Population (persons) 1/",55450,55578,57715,58191,59398,61566,62987,64015,65849,67918,69124
"49020","Winchester, VA-WV (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",2980,3255,3497,3835,4335,4742,4890,5408,5867,6557,7055
"49180","Winston-Salem, NC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1327873,1446372,1574441,1762561,1992434,2206700,2410149,2694649,2991631,3342886,3701489
"49180","Winston-Salem, NC (Metropolitan Statistical Area)","2","Population (persons) 1/",372620,379270,388244,397369,402778,407337,411650,416569,422231,430074,437876
"49180","Winston-Salem, NC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3564,3814,4055,4436,4947,5417,5855,6469,7085,7773,8453
"49340","Worcester, MA-CT (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2753801,2936952,3122407,3394252,3761499,4086860,4428904,4814796,5248947,5857676,6536437
"49340","Worcester, MA-CT (Metropolitan Statistical Area)","2","Population (persons) 1/",717673,723625,729613,730558,735701,734725,733288,730817,730608,739765,741446
"49340","Worcester, MA-CT (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3837,4059,4280,4646,5113,5562,6040,6588,7184,7918,8816
"49420","Yakima, WA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",489797,514992,569171,629237,731091,839680,970992,1016332,1096377,1291969,1436395
"49420","Yakima, WA (Metropolitan Statistical Area)","2","Population (persons) 1/",141416,145600,148017,150541,150902,155229,159209,162074,164202,166436,168987
"49420","Yakima, WA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3464,3537,3845,4180,4845,5409,6099,6271,6677,7763,8500
"49620","York-Hanover, PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1096695,1206079,1279619,1425322,1589893,1742726,1899048,2116001,2360782,2683469,3034776
"49620","York-Hanover, PA (Metropolitan Statistical Area)","2","Population (persons) 1/",269277,273427,278991,282646,286122,288739,292808,297047,300642,305545,310297
"49620","York-Hanover, PA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4073,4411,4587,5043,5557,6036,6486,7123,7852,8783,9780
"49660","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2487093,2586501,2757559,3046740,3438961,3758820,3976949,4373755,4840148,5315357,5857395
"49660","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)","2","Population (persons) 1/",659506,665569,670741,681278,668722,675013,662274,666754,667417,664956,658231
"49660","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3771,3886,4111,4472,5143,5569,6005,6560,7252,7994,8899
"49700","Yuba City, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",351373,381992,416455,453626,511582,589712,639526,647325,729495,800278,894183
"49700","Yuba City, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",86435,87104,88345,87505,89980,91363,92830,95979,96962,98325,100611
"49700","Yuba City, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4065,4385,4714,5184,5686,6455,6889,6744,7524,8139,8888
"49740","Yuma, AZ (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",209506,235094,272044,296854,323703,414496,432086,485479,520645,580758,703048
"49740","Yuma, AZ (Metropolitan Statistical Area) *","2","Population (persons) 1/",59800,61415,64853,67150,68685,71396,69434,76476,79454,80680,83512
"49740","Yuma, AZ (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",3503,3828,4195,4421,4713,5806,6223,6348,6553,7198,8419
"Legend / Footnotes:"
"1/ Census Bureau midyear population estimates. Estimates for 2010-2019 reflect county population estimates available as of March 2020."
"2/ Per capita personal income was computed using Census Bureau midyear population estimates. Estimates for 2010-2019 reflect county population estimates available as of March 2020."
"* Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981."
"* La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983."
"* Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002."
"* Estimates for 1979 forward reflect Alaska Census Areas as defined by the Census Bureau; those for prior years reflect Alaska Census Divisions as defined in the 1970 Decennial Census. Estimates from 1988 forward separate Aleutian Islands Census Area into Aleutians East Borough and Aleutians West Census Area. Estimates for 1991 forward separate Denali Borough from Yukon-Koyukuk Census Area and Lake and Peninsula Borough from Dillingham Census Area. Estimates from 1993 forward separate Skagway-Yakutat-Angoon Census Area into Skagway-Hoonah-Angoon Census Area and Yakutat Borough. Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area into Skagway Municipality and Hoonah-Angoon Census Area. Estimates from 2009 forward separate Wrangell-Petersburg Census Area into Petersburg Census Area and Wrangell City and Borough. In addition, a part of the Prince of Wales-Outer Ketchikan Census Area was annexed by Ketchikan Gateway Borough and part (Meyers Chuck Area) was included in the new Wrangell City and Borough. The remainder of the Prince of Wales-Outer Ketchikan Census Area was renamed Prince of Wales-Hyder Census Area. Petersburg Borough was created from part of former Petersburg Census Area and part of Hoonah-Angoon Census Area for 2013 forward. Prince of Wales-Hyder Census Area added part of the former Petersburg Census Area beginning in 2013. For years 2009-2012, Petersburg Borough reflects the geographic boundaries of the former Petersburg Census Area. Wade Hampton Census Area was renamed Kusilvak Census Area on July 1, 2015."
