"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","LineCode","Description","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"47300","Visalia, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",7377639,8082021,8307379,9006153,9940211,10473140,10820149,12323476,12323825,12112142,13310629,14150421,14225218,14557034,16048859,16464644,17256733,17803980,17927225,18648743,21722554
"47300","Visalia, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",368627,373171,379568,388743,398226,407970,414921,422140,429283,436987,442953,446709,449625,452259,454858,456794,458991,462072,464279,465751,468680
"47300","Visalia, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",20014,21658,21886,23167,24961,25671,26078,29193,28708,27717,30050,31677,31638,32187,35283,36044,37597,38531,38613,40040,46348
"47380","Waco, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",5273679,5525371,5691372,6048929,6240849,6574146,6866951,7194066,7531117,7585375,8041379,8409440,8764409,8930668,9386001,9903009,10175632,10697024,11215175,11598431,12576979
"47380","Waco, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",232489,233379,234661,236830,239419,240784,242397,244453,246735,249441,253799,255700,256941,258691,260393,262686,264852,268980,271429,274362,277005
"47380","Waco, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",22684,23676,24254,25541,26067,27303,28329,29429,30523,30409,31684,32888,34111,34523,36046,37699,38420,39769,41319,42274,45403
"47460","Walla Walla, WA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1324609,1383119,1368965,1451276,1515117,1560399,1633673,1787886,1962209,1944266,2020837,2115236,2197982,2247457,2320878,2436164,2482469,2606045,2705927,2848428,3172930
"47460","Walla Walla, WA (Metropolitan Statistical Area)","2","Population (persons) 1/",55178,55072,55666,56108,56652,56569,56705,56840,57315,58103,58915,59452,59342,59387,59548,59970,60112,60683,60778,61062,61292
"47460","Walla Walla, WA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",24006,25115,24592,25866,26744,27584,28810,31455,34236,33462,34301,35579,37039,37844,38975,40623,41297,42945,44521,46648,51767
"47580","Warner Robins, GA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3382088,3634430,3892126,4156751,4339678,4635536,4936905,5230716,5482795,5623295,5855681,6201421,6293136,6347098,6600674,6919462,7066926,7354682,7650423,7980487,8629707
"47580","Warner Robins, GA (Metropolitan Statistical Area)","2","Population (persons) 1/",135165,137495,140759,143991,148541,150957,154488,158840,162144,164890,168518,171588,173642,174763,175820,176413,178398,179936,182578,185124,188060
"47580","Warner Robins, GA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",25022,26433,27651,28868,29215,30708,31957,32931,33814,34103,34748,36141,36242,36318,37542,39223,39613,40874,41902,43109,45888
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",207729994,218472698,224129710,236017477,254557270,272261197,288469574,302920911,316569975,313976183,331887262,354736151,368914542,365075657,380617883,400530844,416091851,430858782,448046515,460083768,485550913
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *","2","Population (persons) 1/",4875923,4982993,5068667,5137498,5212772,5286683,5332180,5386334,5458415,5561253,5678733,5783752,5881329,5966559,6036388,6099163,6155359,6217791,6256312,6297454,6324629
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",42603,43844,44219,45940,48833,51499,54100,56239,57997,56458,58444,61333,62726,61187,63054,65670,67598,69295,71615,73059,76771
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",4142510,4248493,4403313,4486758,4843570,4994261,5265743,5579030,5918490,5902540,6062114,6507802,6826769,6796072,7012504,7160604,7155210,7358314,7777009,7913958,8436898
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)","2","Population (persons) 1/",163699,163590,162634,162388,162793,163260,163976,164310,165724,167225,167924,168459,168840,169891,170499,170921,170243,169435,169059,168486,168314
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",25306,25970,27075,27630,29753,30591,32113,33954,35713,35297,36100,38631,40433,40003,41129,41894,42029,43429,46002,46971,50126
"48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2692906,2717494,2855393,3039411,3239066,3514919,3809325,4070704,4353877,4544418,4837158,5050177,5105199,5011485,5043802,5046547,4975882,5148716,5206295,5385600,5833190
"48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)","2","Population (persons) 1/",111790,111422,111112,110246,109924,113486,113650,115059,115033,115023,116609,117809,120335,118617,118121,116539,113280,113488,112266,110143,108095
"48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",24089,24389,25698,27569,29466,30972,33518,35379,37849,39509,41482,42867,42425,42249,42700,43304,43926,45368,46375,48896,53964
"48140","Wausau-Weston, WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",4234714,4461302,4615911,4791852,4986411,5215897,5446907,5720589,5991406,6019708,6049914,6372389,6674820,6723621,7056063,7310638,7477879,7732171,8074884,8381685,8860353
"48140","Wausau-Weston, WI (Metropolitan Statistical Area)","2","Population (persons) 1/",155665,156007,156521,156932,157521,158560,159973,161045,162130,162626,162841,162858,162892,163213,163278,163225,162976,163270,163164,163293,163159
"48140","Wausau-Weston, WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",27204,28597,29491,30535,31656,32895,34049,35522,36954,37016,37152,39128,40977,41195,43215,44789,45883,47358,49489,51329,54305
"48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2980654,3159333,3239821,3253185,3353624,3372236,3538680,3699127,3886209,3785086,3867706,4075075,4160873,4189430,4324561,4443000,4379942,4551878,4735076,4921856,5299243
"48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)","2","Population (persons) 1/",131681,130701,129750,129141,128241,127464,126321,125236,124959,124734,124328,123504,122714,122204,121592,120773,119346,118215,117115,116252,115184
"48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",22635,24172,24970,25191,26151,26456,28013,29537,31100,30345,31109,32995,33907,34282,35566,36788,36700,38505,40431,42338,46007
"48300","Wenatchee, WA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2417155,2496790,2547273,2670310,2820912,2917457,3108865,3372587,3692003,3659340,3760342,3979436,4329429,4392560,4706170,4983533,5251393,5518799,5723814,6042510,6668093
"48300","Wenatchee, WA (Metropolitan Statistical Area)","2","Population (persons) 1/",99322,99361,99786,100654,101968,103369,105094,106717,108029,109614,111260,111873,112663,113102,113871,115551,117121,118177,119130,120304,121134
"48300","Wenatchee, WA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",24337,25128,25527,26530,27665,28224,29582,31603,34176,33384,33798,35571,38428,38837,41329,43128,44837,46699,48047,50227,55047
"48540","Wheeling, WV-OH (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3609199,3995463,4097655,4175061,4308599,4427518,4668694,4887919,5147992,4913967,4893661,5115643,5301525,5417805,5716903,5871880,5925561,6467914,6855687,6588090,6716396
"48540","Wheeling, WV-OH (Metropolitan Statistical Area)","2","Population (persons) 1/",152914,151728,151442,150666,150186,149438,149208,148727,148073,147910,147905,147283,146572,146002,145045,144254,143037,141403,140178,139163,137217
"48540","Wheeling, WV-OH (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",23603,26333,27058,27711,28688,29628,31290,32865,34767,33223,33087,34733,36170,37108,39415,40705,41427,45741,48907,47341,48947
"48620","Wichita, KS (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",16539272,17637059,17688886,17787498,18644132,19515638,22031832,23254007,25814246,24453834,24433144,27310153,28867715,29353870,30931339,30141756,29719425,31114374,32094979,33771781,35406973
"48620","Wichita, KS (Metropolitan Statistical Area)","2","Population (persons) 1/",572226,575446,580247,582168,584565,588021,593382,600805,609250,619330,623898,625391,628264,630518,632986,635769,637989,637847,637971,640763,643768
"48620","Wichita, KS (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",28903,30649,30485,30554,31894,33189,37129,38705,42371,39484,39162,43669,45948,46555,48866,47410,46583,48780,50308,52706,55000
"48660","Wichita Falls, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3767975,4031615,4194974,4359971,4413847,4656089,5194196,5291243,6109317,5535334,5793445,6423833,6466048,6572460,6561093,6184065,6070374,6286176,6543923,6779634,7159845
"48660","Wichita Falls, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",151847,150770,150995,150694,152033,151152,151596,150641,150287,150768,151657,150333,151082,151512,151943,150175,150434,151091,151263,151485,152485
"48660","Wichita Falls, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",24814,26740,27782,28933,29032,30804,34263,35125,40651,36714,38201,42731,42798,43379,43181,41179,40352,41605,43262,44754,46954
"48700","Williamsport, PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2822453,2990958,3064739,3167742,3277338,3339075,3431790,3601761,3764067,3777095,3963678,4314690,4432110,4451643,4602136,4674385,4582688,4721002,4917538,5075716,5515706
"48700","Williamsport, PA (Metropolitan Statistical Area)","2","Population (persons) 1/",119851,118930,118344,118108,117911,117530,116983,116524,116147,116081,116215,116747,117237,116626,116331,115644,114958,114146,114175,113581,113209
"48700","Williamsport, PA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",23550,25149,25897,26821,27795,28410,29336,30910,32408,32538,34106,36958,37805,38170,39561,40420,39864,41359,43070,44688,48721
"48900","Wilmington, NC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",5560166,5822874,5925416,6251359,6901455,7596281,8295711,8745129,9046842,8658251,8842357,9240955,9494429,9816606,10631716,11233668,11717503,12166290,13032906,13861118,14685712
"48900","Wilmington, NC (Metropolitan Statistical Area)","2","Population (persons) 1/",202099,205996,210563,214877,222498,230897,238272,243520,248260,251814,255710,259186,262848,267837,272043,277082,283751,289650,294687,297321,301284
"48900","Wilmington, NC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",27512,28267,28141,29093,31018,32899,34816,35911,36441,34384,34580,35654,36121,36651,39081,40543,41295,42003,44226,46620,48744
"49020","Winchester, VA-WV (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",2744571,2960979,3064535,3270736,3585172,3915700,4250155,4425026,4635921,4528290,4735507,5013350,5260804,5281241,5495736,5819081,6136444,6434549,6686205,6971633,7438073
"49020","Winchester, VA-WV (Metropolitan Statistical Area) *","2","Population (persons) 1/",103626,106252,108945,111464,114383,117847,121229,123863,125728,127333,128640,129957,130927,132301,133563,134339,135849,138114,139647,140732,142009
"49020","Winchester, VA-WV (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",26485,27868,28129,29343,31344,33227,35059,35725,36873,35563,36812,38577,40181,39918,41147,43316,45171,46589,47879,49538,52377
"49180","Winston-Salem, NC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",16467536,16864664,17120289,17754493,19025807,19830661,21176680,22170579,23087236,22158242,22921464,23254213,24176933,24032628,25764245,26868782,27464286,28834894,29458885,30839499,32729496
"49180","Winston-Salem, NC (Metropolitan Statistical Area)","2","Population (persons) 1/",571210,578186,584321,588964,594765,602805,613494,623068,632186,637688,641236,644284,646858,650027,653415,656489,661406,666996,671341,676306,679731
"49180","Winston-Salem, NC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",28829,29168,29299,30145,31989,32897,34518,35583,36520,34748,35746,36093,37376,36972,39430,40928,41524,43231,43881,45600,48151
"49340","Worcester, MA-CT (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",27875086,28909746,28951739,30008594,31627527,32859688,34954044,36903434,38452195,37831749,39351405,41213525,42916845,42892375,44544388,46787001,48173572,49767127,51624410,53787961,58391678
"49340","Worcester, MA-CT (Metropolitan Statistical Area)","2","Population (persons) 1/",861697,871081,879568,887129,892171,896901,902123,905524,908735,913363,918947,922436,924992,928545,932517,935002,936638,942135,945826,946211,945752
"49340","Worcester, MA-CT (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",32349,33188,32916,33827,35450,36637,38746,40754,42314,41420,42822,44679,46397,46193,47768,50039,51432,52824,54581,56846,61741
"49420","Yakima, WA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",4966040,5076949,5137862,5496975,5757660,5852899,6119601,6720381,7301125,7271292,7748493,8183555,8683466,8733443,9232992,9531988,9752515,10097611,10461509,11045587,12366983
"49420","Yakima, WA (Metropolitan Statistical Area)","2","Population (persons) 1/",222615,222757,223402,225161,227280,228570,230617,232733,235272,239604,244249,245899,246064,246395,246748,247648,249332,249851,250633,251552,251879
"49420","Yakima, WA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",22308,22791,22998,24414,25333,25607,26536,28876,31033,30347,31724,33280,35289,35445,37419,38490,39115,40415,41740,43910,49099
"49620","York-Hanover, PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",11163228,11540266,11812578,12512475,13806584,14832287,15265534,16706908,18075800,17466956,17728800,18187806,18432317,18521213,19056074,19873621,20582222,21457523,22451905,23372369,25117460
"49620","York-Hanover, PA (Metropolitan Statistical Area)","2","Population (persons) 1/",382743,385773,389692,395093,401403,409066,418043,424919,429399,433022,435420,436749,437551,439041,440616,441911,444012,445924,448417,449341,450448
"49620","York-Hanover, PA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",29166,29915,30313,31670,34396,36259,36517,39318,42096,40337,40717,41644,42126,42186,43249,44972,46355,48119,50069,52015,55761
